id,day_number,title,body,emoji,send_time,is_active,created_at,updated_at,title_en,body_en
1b77ed52-4cf2-48a6-98fc-53d0a94dc968,383,Yuxu rutini güvən verir. 🌙,"Hər axşam eyni ardıcıllıqla edilən hərəkətlər (vanna, nağıl, işıqların azaldılması) onun daha rahat yuxuya getməsinə kömək edəcək.",,19:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,A Sleep Routine Brings Comfort 🌙,"Following the same sequence of actions every evening (bath, story, dimming the lights) will help your baby fall asleep more peacefully."
1b82205e-3e0a-48f0-abf7-dac783f4bce8,10,Südünüz artıq kalorili olğun südə çevrilir. 🥛,Əmizdirmə taymerini qoşun və körpənizin bu gün nə qədər qidalandığını dəqiq ölçün!,,12:00:00,true,2026-04-10 19:37:54.992129+00,2026-05-20 07:38:13.813996+00,Your Milk is Maturing into Calorie-Rich Milk! 🥛,Turn on the breastfeeding timer and accurately measure how much your baby has fed today!
1b86b21d-6e02-4ac7-a965-21bdbcf95db5,676,Məntiqi sıçrayış 🧩,"O, səbəb-nəticə əlaqəsini qurmağa başlayıb. Bloqlar bölməsində 22 aylıq uşaqların idrak inkişafını sürətləndirən ən yaxşı ev oyunlarını oxuyub tətbiq edin.",,12:00:00,true,2026-04-10 19:37:54.992129+00,2026-05-20 07:38:13.813996+00,A leap in logic 🧩,They're starting to understand cause and effect. Read and apply the best at-home games to boost cognitive development in 22-month-olds in the Blogs section.
1b87ed18-3cf6-4e93-88b1-58f24b42513f,1417,Səhər tezdən qaçdı-tutdu 🏃‍♂️,Səhər saat 7-də divanların üstündə qaçır? Qışqırma. İşlərini 2 dəqiqəlik atıb sən də tullanaraq ona qoşul. Uşağın xəyal dünyasına qatılmaq əslində sənin üçün də qəribə bir stress atma üsuludur.,,15:00:00,true,2026-04-10 19:37:56.216393+00,2026-05-20 07:36:26.618814+00,Early morning chase! 🏃‍♂️,Are they running on the couches at 7 AM? Don't yell. Drop what you're doing for 2 minutes and join them by jumping too. Entering your child's imaginative world is actually a strange but wonderful way for you to de-stress.
1b92930f-874b-4bdc-b9d4-44b2ec744469,931,Zamanı durduran kadr 📸,"Otaqda şirin-şirin oynayarkən dərhal Körpə fotosessiyasını açın, bu fərqli, böyümüş simanı, o parlaq gözləri heç bir filtr olmadan gələcək üçün yaddaşa həkk edin.",,19:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,A Moment Frozen in Time 📸,"As your little one plays sweetly in the room, quickly open the Baby Photos feature. Capture that distinct, growing face and those bright eyes, without any filters, to cherish for the future."
1b9c01dc-4c8d-4f96-bbe5-d06d1d460981,457,Günün şirin anları. 📸,Onun bu gün etdiyi hər hansı məzəli hərəkəti və ya yeni öyrəndiyi bacarığı Körpə Fotosessiyası ilə əbədiləşdirin.,,19:30:00,true,2026-04-10 19:37:55.810273+00,2026-04-10 19:37:55.810273+00,Sweet Moments of the Day 📸,Capture any funny antics or newly learned skills they show today with a Baby Photoshoot to immortalize these precious moments.
1b9ea296-6f6b-4447-9f45-4c6548d5e543,568,Ailə süfrəsi 🍲,O artıq sizinlə eyni qidaları yeyə bilər. Qidalanmaya nəzarət aləti ilə ortaq yeməklərinizin qida dəyərini asanlıqla hesablayın.,,14:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,Family Mealtime 🍲,Your child can now enjoy the same meals as you! Easily calculate the nutritional value of your shared family meals with the Nutrition Tracking tool.
1ba2f4ba-35bf-41b8-9b1d-a9de5072ed4d,508,Qəfil qışqıraraq oyanıb?,Yuxu terroru ola bilər. Səsi Ağlama analizinə dinlədib problemin fiziki yoxsa psixoloji olduğunu tapın.,,19:30:00,true,2026-04-10 19:37:55.810273+00,2026-04-10 19:37:55.810273+00,Did your baby suddenly wake up screaming?,It might be a sleep terror. Use Cry Analysis to listen to the sound and determine if the issue is physical or psychological.
1ba81e06-af3c-43ed-b2c1-9d0d1b231a26,479,Dərdləşməyə ehtiyac var 💬,Mən heç vaxt köhnə mən ola bilməyəcəyəm düşüncəsi sizi boğur? Anacan Cəmiyyətindəki analarla bu keçici duyğunu bölüşün.,,14:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,Need to talk it out 💬,Feeling overwhelmed by the thought 'I'll never be my old self'? Share this temporary feeling with other moms in the Anacan Community – you're not alone.
1bbd92c6-a12a-4c26-a63f-0946e226b656,1089,Özünü unutmaq qadağandır! 🥗,"Onu doydurmaq üçün 3 fərqli menyu fikirləşdiniz, bəs özünüz yenə ac qaldınız? Sağlam reseptlərdən 10 dəqiqəyə hazırlanan, dəmir və kalsiumla zəngin bir nahar seçib, özünüzü dəyərli hiss edin.",,15:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,Don't Forget About Yourself! 🥗,"You thought of 3 different menus to feed them, but you still ended up hungry? Choose a healthy, iron- and calcium-rich breakfast that can be prepared in 10 minutes from our healthy recipes and feel valued."
1bc0b4db-b3a8-4a70-bfa5-eaa18f5fe1f5,845,Sərbəst pilləkən 🧗‍♂️,"Əlinizdən tutaraq pilləkənləri çıxmağa, hətta özü sərbəst qalxmağa can atır? Bədəninin hüdudlarını yoxlayır. Sığortalayaraq ona bu sərbəstliyi mütləq tanıyın.",,15:00:00,true,2026-04-10 19:37:55.810273+00,2026-05-20 07:36:26.618814+00,Mastering the stairs 🧗‍♂️,"Is your child eager to climb stairs holding your hand, or even attempting to go up on their own? They're testing their physical limits! Provide supervision, but definitely let them explore this newfound independence."
1bdc66c1-4583-42f2-a981-0ba814be491d,1405,Gödəkçə savaşı 🧥,"Çöldə günəş var, amma o gödəkçəsini geyinmək istəmir. Pəncərədən baxıb aldanma, Hava və geyim alətindəki əsl temperaturu və qat-qat geyinmiş uşaq şəklini ona göstər. Qaydanı telefona yüklə.",,15:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,The Coat Battle 🧥,"The sun is shining outside, but your little one refuses to put on their jacket? Don't be swayed by just a glance out the window! Show them the actual temperature in the Weather & Clothing tool, and perhaps a picture of a child dressed in layers. Let the app be the rule-setter for today!"
1bed0d5c-444a-48fc-8e21-35fd8fff35b5,345,1 yaşa cəmi 20 gün! 🎂,"Vaxt necə də sürətlə uçur! Doğum günü dəvətnamələri, siyahılar və kiçik sürprizlər üçün qeydlər aparmağa başlayın.",,12:00:00,true,2026-04-10 19:37:54.992129+00,2026-05-20 07:38:13.813996+00,Just 20 Days Until Their First Birthday! 🎂,"How time flies! Start making notes for birthday invitations, checklists, and little surprises."
1beec453-866b-4504-9a19-59d21f2305e4,931,Ayrılıq təşvişi yenidən? 🥺,"Tualetə belə gedəndə qapının arxasında sizi gözləyib ağlayır. Ayrılıq təşvişi bəzən geri dönür. Ona hər dəfə səs verib burda olduğunuzu, qayıdacağınızı fərqli otaqdan belə deyin.",,15:00:00,true,2026-04-10 19:37:55.810273+00,2026-05-20 07:36:26.618814+00,Separation anxiety again? 🥺,"Even when you just step into the restroom, they might wait behind the door, crying. This is a sign that separation anxiety can sometimes resurface. Reassure them by calling out from the other room, letting them know you're there and will be back soon."
1beeca23-44cf-48f8-9b07-fc08412e7809,495,Sağ ol və Xahiş edirəm. 🙏,O artıq nəsə verəndə və ya alanda başı ilə işarə edir və ya öz dilində minnətdarlıq bildirir. Sosial qaydaları öyrənməyin tam vaxtıdır!,,12:00:00,true,2026-04-10 19:37:54.992129+00,2026-05-20 07:38:13.813996+00,Manners matter: Please and Thank You. 🙏,"When giving or receiving something, your little one now nods or expresses gratitude in their own special way. It's the perfect time to start teaching social graces!"
1bf2c33f-3711-4208-8da6-0a931502b566,553,Mütləq qaranlıq 🌙,Yuxuya getməyə müqavimət göstərir? Otaqda kiçik bir işıq belə diqqətini yayındırır. Ekranları söndürün və otağı tam qaranlıq edib melatonin ifrazını sürətləndirin.,,19:30:00,true,2026-04-10 19:37:55.810273+00,2026-04-10 19:37:55.810273+00,Absolute Darkness 🌙,Is your little one resisting sleep? Even a tiny light can be distracting. Turn off all screens and make the room completely dark to boost melatonin production.
1bf6a974-24ed-47b3-8587-a38235ea120e,437,Mətbəx kəşfiyyatı! 🍳,"Qazanlar, qaşıqlar və plastik qablar onun ən sevimli oyuncaqlarına çevrilib. Təhlükəsiz şkafları onun kəşfinə açıq buraxın.",,12:00:00,true,2026-04-10 19:37:54.992129+00,2026-05-20 07:38:13.813996+00,Kitchen adventures! 🍳,"Pots, spoons, and plastic containers have become their favorite toys. Allow them to safely explore accessible cupboards and discover new 'treasures'!"
1bf9463f-7457-4983-af0a-2e62627ce701,1386,Yalnız qırmızı yeməklər 🍅,"Bu gün fetiş günü! Yalnız qırmızı şeylər istəyir? Qidalanma planına bax, ona bu gün qırmızı pomidor, çiyələk ver, qoy bu qəribə arzusu həyata keçsin, savaşma.",,15:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,The Red Food Phase 🍅,"It's 'red' day! Is your little one only asking for red things? Check your nutrition plan, offer some red tomatoes or strawberries today. Let this adorable quirk happen, there's no need to fight it."
1c02ca47-65ab-4daa-8468-3f801795414a,928,Ev dağınıq qalsın 🌪️,"Hər axşam eyni oyuncaqları qutuya yığmaqdan yorulmusunuz? Bu gün toplamayın! Ev muzey deyil, içində həyat qaynayan, kiçik bir kəşfiyyatçının böyüdüyü bir məkandır.",,15:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,Embrace the Mess! 🌪️,Tired of tidying up the same toys every evening? Give yourself a break today! Your home isn't a museum; it's a vibrant space where a little explorer is growing and life is happening.
1c02e319-6351-4dbf-93b0-072c9cbcabab,1412,Taymerlə yuxu razılaşması ⏱️,Yatmaq vaxtı gələndə qəfildən susayır və ya divarla sağollaşır? Taymer qur. Zınqırov çalanda hamı yatır qaydasını qoy. Xarici bir avtoritetə boyun əymək onlara həmişə asan gəlir.,,19:30:00,true,2026-04-10 19:37:56.489096+00,2026-04-10 19:37:56.489096+00,The Bedtime Timer Agreement ⏱️,"When bedtime rolls around, do they suddenly get thirsty or feel the need to say goodnight to every object in the room? Set a timer! Establish a rule: 'When the timer rings, everyone goes to sleep.' Kids often find it easier to comply with an external, neutral authority."
1c07d667-ff98-498d-8a14-c5dc48ceda8c,1348,Gizli tərəvəzlər əməliyyatı 🥦,Şorbanın içindəki o tək düyünü və ya kökü tapıb Mən bunu yemirəm deyir. Qidalanma planına daxil olun. Zülalları və tərəvəzləri necə rəngli keks formasına salacağınızı öyrənib bu inadkar aşpazın beynini aldadın.,,15:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,Operation Hidden Veggies 🥦,"Your child spots that single pea or carrot in their soup and declares, I'm not eating this! Dive into your nutrition plan. Learn how to transform proteins and veggies into colorful cupcake shapes and outsmart this picky eater!"
1c1e068a-2609-422f-991f-68ad50839ea3,228,Enerjini bərpa et 🍲,"Yorğunluq sümüklərinizə işləyib? Sağlam reseptlərdən 10 dəqiqəyə hazırlanan, həm südünüzü dəstəkləyəcək, həm də sizi gümrahlaşdıracaq xüsusi bir smuzi seçin.",,14:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,Replenish Your Energy 🍲,"Is fatigue deep in your bones? Choose a special smoothie from our healthy recipes that takes just 10 minutes to prepare, will support your milk supply, and boost your energy!"
1c3f0685-89ab-4827-a123-f84fa8b82551,702,Beliniz ağrıyır? 🧘‍♀️,"12+ kq balacanı durmadan qaldırmaq asan deyil. Qadınlar üçün sağlam reseptlərdən əzələləri rahatladan, iltihab əleyhinə zəncəfil çayı dəmləyib dincəlin.",,14:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,Is your back hurting? 🧘‍♀️,"Constantly lifting a 12+ kg little one can be tough on your muscles. Discover women-specific healthy recipes for a soothing, anti-inflammatory ginger tea to help you relax and recover."
1c47434b-8f04-4342-a73a-e77c7a63eb48,1069,Qaranlıqdan qorxma 🌙,"Otağın qaranlığından qorxur? Yatağının kənarına kiçik bir gecə lambası qoyun, amma əmin olun ki, otaq melatonin ifrazı üçün kifayət qədər tünddür.",,19:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,Don't Be Afraid of the Dark 🌙,"Afraid of the dark? Place a small night light by their bed, but make sure the room is dark enough for melatonin production."
1c49ef6a-c84a-47c7-a1bc-352a17833a3d,252,Divan kənarı gəzintilər 🛋️,"Mebellərdən tutaraq ayağa qalxır və yan-yan addımlayır? Bu, müstəqilliyə atılan ən böyük addımdır. İnkişaf izləyicisində bu anı mütləq qeyd edin.",,12:00:00,true,2026-04-10 19:37:54.992129+00,2026-05-20 07:38:13.813996+00,Cruising by the Couch 🛋️,Are they pulling themselves up on furniture and cruising along? This is a huge step towards independence! Be sure to record this moment in the development tracker.
1c56259d-5943-4110-9eaf-5c1870b222b1,1281,Səhər-səhər gizlənqaç 🙈,"Siz işə və ya bağçaya gecikirsiniz, o isə pərdənin arxasında gizlənib Məni tap! deyir. Əsəbləriniz tarıma çəkilsə də, qışqırmaq prosesi daha da uzadacaq. Görəsən mənim qəşəng balam hardadır? deyə oyuna 2 dəqiqəlik qatılıb onu oradan taparaq çıxarın.",,15:00:00,true,2026-04-10 19:37:55.810273+00,2026-05-20 07:36:26.618814+00,Morning Hide-and-Seek 🙈,"You're late for work or daycare, and your little one is hiding behind the curtain, saying, 'Find me!' Even if your nerves are stretched thin, shouting will only prolong the process. Join the game for two minutes, asking, 'Where is my beautiful baby?' and gently coax them out."
1c648ce0-799c-41f0-964a-90e59cbddc3d,100,"Böyük zəfər, ortaq qürur 🥂","100 gecə, 100 gündüz... Bu böyük yükü çiyinləyən yoldaşınıza baxın. Əhval Gündəliyinə 100-cü günün qürurunu yazın və bir-birinizi ayaqüstə alqışlayın. Bu sizin komandanızın zəfəridir!",,19:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,"Big Victory, Shared Pride 🥂","100 nights, 100 days... Look at your partner, who shares this immense journey with you. Write down the pride of your 100th day in the Mood Journal and give each other a standing ovation. This is your team's victory!"
1c6686dd-4008-4750-acaf-4155c3330cdd,1384,Ağac yarpağını atdı 🍂,Yerdəki yarpağa görə ağaca küsüb onu danlayır? Təbiətlə o qədər saf və komik bağı var ki!,,15:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,When the Tree Sheds Its Leaves 🍂,Are they getting upset with a tree and scolding it because of a leaf on the ground? Their connection with nature is so pure and wonderfully comical!
1c68be5f-505e-4c46-be58-571a7196e98d,126,Təcrübəni paylaş 💬,"Görəsən ancaq mən beləyəm? deyə düşünürsünüz? Anacan Cəmiyyətinə daxil olun, oxşar hissləri keçirən analarla dərdləşin.",,14:30:00,true,2026-04-10 19:37:54.992129+00,2026-04-10 19:37:54.992129+00,Share Your Story 💬,"Ever wonder, 'Am I the only one who feels like this?' Join the Anacan Community and connect with other moms who understand exactly what you're going through."
1c764980-a64f-44cc-b47e-9bb7c39ae099,718,Dəmirin gücü 🥩,Aktiv balacanın qan azlığı yaşamaması və enerjili qalması üçün Qidalanmaya nəzarət alətində bugünkü dəmir qəbulunu yoxlayın və çatışmazlıq varsa menyunu tənzimləyin.,,12:00:00,true,2026-04-10 19:37:54.992129+00,2026-05-20 07:38:13.813996+00,The Power of Iron 🥩,"To ensure your active little one avoids anemia and stays energetic, check today's iron intake in the Nutrition Tracker and adjust their menu if there's a deficiency."
1c81021a-496b-49c0-86bc-4bde92ff779d,361,Səslərin idarəsi 🤫,Yuxuya getdiyi o ilk yarım saat ən həssas vaxtdır. Səs ölçənlə mühiti yoxlayın və qəfil səs-küydən ehtiyatlanın.,,19:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,Sound Control 🤫,That first half-hour after they fall asleep is the most delicate time. Check the environment with a sound meter and be cautious of sudden noises.
1c8d40ed-ce45-4ab5-a646-af121febdc6b,929,Komanda qüruru 🥂,Çətin bir günü geridə qoydunuz. Uşaq yatdıqdan sonra partnyorunuzla bir çay süzüb biz həqiqətən bu işin öhdəsindən əla gəlirik deyərək bir-birinizi motivasiya edin.,,19:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,Team Pride 🥂,"You've made it through another challenging day. Once the little one is asleep, pour yourselves some tea with your partner and motivate each other by saying, 'We're really doing an amazing job at this!'"
1cb9115d-9cf4-466e-adbe-8fa808d6b45c,467,Yuxu rejimini izləyirik. ⏱️,"Gündüz yuxusu təkə düşübsə, axşam daha tez yorulacaq. Gecə yuxusuna keçid saatını bir az önə çəkə bilərsiniz.",,19:30:00,true,2026-04-10 19:37:55.810273+00,2026-04-10 19:37:55.810273+00,Tracking Sleep Patterns ⏱️,"If their daytime nap pattern has shifted, they might get tired earlier in the evening. You can try adjusting their bedtime a bit earlier."
1cd41578-3422-4bf8-9401-e9a058dcad6f,76,Sadəcə 15 dəqiqə 🛁,"Körpə yatdı? İndi Partnyor rejimində bütün bildirişləri yoldaşınıza yönləndirin. Siz isə vanna otağına girin və 15 dəqiqəlik isti suyun, sükutun dadını çıxarın.",,19:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,Just 15 Minutes 🛁,"Baby's asleep? Switch to Partner Mode and redirect all notifications to your partner. Then, slip into the bathroom and savor 15 minutes of warm water and blissful silence."
1cec3e77-df8d-4fe0-9a15-4d7f7ee66785,505,Təcrübələri bölüş 💬,"Mənim uşağım da belədir? düşüncəsi beyninizi yeyir? Anacan Cəmiyyətinə daxil ol, digər 16 aylıq anaların hekayələrini oxuyub dərindən nəfəs al.",,14:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,Share your experiences! 💬,"Is the thought 'Is my child like this too?' consuming your mind? Join the Anacan Community, read stories from other moms of 16-month-olds, and take a deep breath."
1cf87075-900c-4f1c-a89d-b12b8314ac9b,903,Dəmir deposu yoxlanışı 🥩,Rəngi solğundur və ya iştahsızdır? Qidalanmaya nəzarət alətində bugünkü dəmir qəbulunu yoxlayın və ətlə yanaşı mütləq bol limonlu salat verərək sorulmanı artırın.,,15:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,Monitoring Your Iron Levels 🥩,Is your little one looking a bit pale or lacking appetite? Check their iron intake for today using the nutrition tracker. Remember to serve plenty of lemon-dressed salad alongside meat to boost iron absorption.
1d119442-bc5b-4f46-a607-68533220e425,300,Sualınız var? 🤖,Sizi narahat edən hər hansı inkişaf detalını gecə saatlarında belə Anacan AI köməkçimizdən soruşub mütəxəssis dəstəyi alın.,,19:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,Have a Question? 🤖,"If any developmental detail concerns you, even late at night, ask our Anacan AI assistant for expert support."
1d2e4dc8-5a7a-4aed-ab26-9b7c8dd5179c,1451,Yatağın altında gizlənqaç 🛏️,"Yatağında yox, mütləq yatağın altında yatmaq istəyir? Bu qapalı, kiçik məkanlar onlara ana bətnindəki kimi güvən verir. İzin ver, yuxuya gedəndən sonra yavaşca yuxarı qaldırarsan, enerjini qoru.",,19:30:00,true,2026-04-10 19:37:56.489096+00,2026-04-10 19:37:56.489096+00,Under-the-bed hide-and-seek 🛏️,"Do they absolutely want to sleep under the bed, not in it? These enclosed, small spaces give them a sense of security, like being in the womb. Allow it; you can gently lift them back into bed once they're asleep. Save your energy."
1d490bb4-d589-47e3-911a-0660496e1c17,770,Dişləmək və vurmaq 🦖,Hirslənəndə qəfil əl qaldırır və ya dişləyir? Bu yaşın aqressivləşən emosiyalarını necə yumşaq şəkildə dəyişəcəyinizi Bloqlar bölməsindəki psixoloji məqalələrdən oxuyun.,,19:30:00,true,2026-04-10 19:37:55.810273+00,2026-04-10 19:37:55.810273+00,Biting and Hitting 🦖,Do they hit or bite when they get angry? Learn how to gently guide these aggressive emotions of this age by reading the psychological articles in our 'Blogs' section.
1d548457-d3f9-490c-889a-735e0fede3a4,1201,Yataq köçü 🛏️,"Gecəni düzgün pozada yatıb, səhər ayaqları yastıqda, başı isə yatağın tam əks küncündə oyanır. Yuxuda belə dünyanı kəşf edir! Onun bu komik yataq miqrasiyasını oyandırmadan əvvəl qəhqəhə ilə izləyin.",,15:00:00,true,2026-04-10 19:37:55.810273+00,2026-05-20 07:36:26.618814+00,Bedtime Migration 🛏️,"They went to sleep in a proper pose, but wake up in the morning with their feet on the pillow and their head in the opposite corner of the bed. They're discovering the world even in their sleep! Watch their funny bed migration with a chuckle before waking them up."
1d5cbb75-8a18-4083-a6e5-10d5b00dd31c,776,Təbii sakitləşdirici 🍃,"Çox səs-küylü və qaçışlı bir gün oldu? Otağı qaraldın, Ağ Səslərdən çay şırıltısını qoşub, həm onun, həm də özünüzün beyninə masaj edin.",,19:30:00,true,2026-04-10 19:37:55.810273+00,2026-04-10 19:37:55.810273+00,Natural calming remedies 🍃,"Was it a particularly busy and boisterous day? Dim the lights, turn on the calming sound of a gentle stream from our White Noise feature, and let both your little one's mind and yours unwind."
1d613098-d421-410e-ae85-8cfd9552b432,1269,Səbəbsiz Niyə adımı dedin? 😤,"Siz sadəcə Gəl, yemək hazırdır dediniz, o isə qəzəblənib Niyə mənim adımı dedin? deyə ağlamağa başladı. Bu yaşda emosiyalar o qədər qarışıqdır ki, bəzən havadan belə küsürlər. Heç nə izah etməyin, 2 dəqiqə sonra özü yeməyə qaçacaq.",,15:00:00,true,2026-04-10 19:37:55.810273+00,2026-05-20 07:36:26.618814+00,Why Did You Call My Name? 😤,"You simply said, 'Come, food is ready,' and they got angry, crying, 'Why did you say my name?' At this age, emotions are so tangled that they can sometimes get upset over thin air. Don't try to explain anything; in two minutes, they'll likely run to eat on their own."
1d63f653-1008-4746-a730-0e985e6ca79c,909,Çirklənməyə icazə 🏖️,Palçıqla oynamaq istəyir? Qoyun kirlənsin! Sensor inkişafı dəstəkləyən ən yaxşı ləvazimatları Tövsiyə Məhsullardan tapın.,,15:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,Embrace the Messy Fun 🏖️,Does your child want to play in the mud? Let them get dirty! Find the best supplies to support sensory development in 'Recommended Products'.
1d706879-d02b-44cf-bac5-4f53776477d3,226,Hava sürprizi ⛅,"Gəzintiyə çıxanda havaya aldanıb onu üşütməyin. Pəncərədən baxmaqla qərar verməyin, Hava və geyim köməkçisi ilə çöldəki mühitə ən uyğun qərarı dəqiqliklə verin.",,14:30:00,true,2026-04-10 19:37:55.407264+00,2026-04-10 19:37:55.407264+00,Weather Surprise ⛅,"When heading out, don't let a deceptive sky lead to your little one catching a chill. Don't just peek out the window; use the Weather & Outfit assistant to make the most accurate decision for outdoor conditions."
1d781ae8-7800-48ae-b0ee-fe44c7f13291,377,Gündüz yuxusu dəyişir? 🥱,İki gündüz yuxusundan birinə tamamilə müqavimət göstərir? 1 yaşından sonra tək yuxuya keçid başlayır. Rutini yavaş-yavaş yenidən tənzimləyin.,,12:00:00,true,2026-04-10 19:37:54.992129+00,2026-05-20 07:38:13.813996+00,Are Naps Changing? 🥱,Is your little one completely resisting one of their two daily naps? The transition to a single nap often begins around 1 year of age. Gradually adjust their routine.
1d80be38-a3ec-4e4f-a266-479942a81b0f,1337,İnternet analarından yoruldun? 📵,"İnstagramı açan kimi hamının mükəmməl uşağını görüb ruhdan düşmə! O proqramı bağla, Anacan Cəmiyyətinə gir. Hamının evinin səninki kimi darmadağın, uşaqlarının səs-küylü olduğunu görüb dərindən nəfəs al, tək deyilsən!",,15:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,Tired of Online Moms? 📵,Don't get disheartened seeing everyone's perfect children the moment you open Instagram! Close that app and enter the Anacan Community. You'll see that everyone else's homes are just as messy and their kids are just as noisy as yours. Take a deep breath – you're not alone!
1d84618d-c436-422f-bb3e-95d3ae0487d6,932,Bu nədir? seli ☝️,Hər şeyi barmağı ilə göstərib adını soruşur? O sizdən dünyanı adlandırmağınızı istəyir. Ünsiyyətdə böyük sıçrayışdır! Göstərdiyi hər əşyanın adını səbirlə təkrarlayın.,,15:00:00,true,2026-04-10 19:37:55.810273+00,2026-05-20 07:36:26.618814+00,What's this drool? ☝️,Are they pointing at everything with their little finger and asking 'What's that?' They're eager for you to name the world for them! This is a huge leap in their communication skills. Patiently repeat the name of every object they show interest in.
1d8c6250-cd7d-4c49-8588-80172d7ce7fd,1373,Havanı pəncərədən təxmin etmə ⛅,"Çöldə günəş var, amma külək də əsir? Hava və geyim aləti sənə qat-qat geyindirməyi məsləhət görürsə, ona güvən. Qapı ağzında qərarsız qalıb deyinməkdənsə, doğru kombini seçib rahatca çölə çıxın.",,15:30:00,true,2026-04-10 19:37:56.216393+00,2026-04-10 19:37:56.216393+00,Guessing the Weather from the Window ⛅,"The sun is out, but there's a strong wind too? If the weather and clothing tool advises you to dress in layers, trust it. Instead of hesitating at the door and grumbling, pick the right outfit and head out comfortably."
1d9a17fb-3ed7-4382-9eaf-1517914b5b98,772,Bu şalvarı istəmirəm! 👗,Özüm geyinəcəm! inadkarlığı başladı? Səhər geyim krizlərini azaltmaq və ona sərbəst seçim hüququ verməyin yollarını Anacan AI-dan öyrənin.,,12:00:00,true,2026-04-10 19:37:54.992129+00,2026-05-20 07:38:13.813996+00,I Don't Want These Clothes! 👗,'I'll dress myself!' — has this stubborn phase begun? Learn ways from Anacan AI to reduce morning outfit battles and empower your child with independent choices.
1d9a7143-69c8-42b7-9dd5-0d7f48adbb9c,512,Təmiz havanın gücü 🌙,"Yatmaqdan imtina edir? Pəncərəni açın, otağın havasını tam dəyişin. Sərin və təmiz hava yuxuya keçidi hər zaman asanlaşdırır.",,19:30:00,true,2026-04-10 19:37:55.810273+00,2026-04-10 19:37:55.810273+00,The power of fresh air 🌙,"Is your little one resisting sleep? Open the window and freshen up the room. Cool, fresh air always helps them drift off more easily."
1da71143-b8dd-434a-bf23-b7f16a2d4a80,1057,Sərbəstlik şəlaləsi 🥛,"Suyu və ya südü stəkana mütləq özü süzmək istəyir və nəticə? Hər yer gölməçədir. Dərin nəfəs alın. Bu xaos onun əl-göz koordinasiyasının və özgüvəninin inkişaf qiymətidir. Silgini ona da verin, səslənmədən birlikdə təmizləyin.",,15:00:00,true,2026-04-10 19:37:55.810273+00,2026-05-20 07:36:26.618814+00,A Sip of Independence,"Does your child insist on pouring water or milk into a cup themselves, with the predictable result of a big puddle everywhere? Take a deep breath! This 'chaos' is actually a priceless opportunity for developing their hand-eye coordination and self-confidence. Hand them a cloth and quietly clean up together."
1dc3a9e4-8c1a-46c9-b53c-b30058a99bb3,873,Cəsarətli addımlar 🧗‍♂️,"Divandan, kreslodan yapışıb yuxarı dırmaşmağa çalışır? Müvazinət və əzələ gücü artır. Onu qoruyun, lakin bu alpinist cəhdlərinə qətiyyən mane olmayın.",,15:00:00,true,2026-04-10 19:37:55.810273+00,2026-05-20 07:36:26.618814+00,Brave First Steps 🧗‍♂️,"Are they trying to climb up furniture like sofas and armchairs? Their balance and muscle strength are increasing! Protect them, but don't discourage these little mountaineering attempts."
1dcf070f-1d18-4228-b248-9ed1c6174aff,1438,Soyuducuda tapılan oyuncaq 🧊,"Soyuducunu açdın və içindən rezin maşın çıxdı? Bu yaddaş və əşyanı fərqli məkanda test etmək oyunudur. Qəzəblənmə, bu absurdluk onun inkişafının bir parçasıdır.",,15:00:00,true,2026-04-10 19:37:56.216393+00,2026-05-20 07:36:26.618814+00,Surprise! A toy in the fridge 🧊,You open the fridge and find a toy car inside? This is a game of memory and testing objects in different spaces. Don't get angry; this seemingly absurd behavior is a part of their development.
