id,day_number,title,body,emoji,send_time,is_active,created_at,updated_at,title_en,body_en
323b3eda-82d0-406d-9ef8-03c3ba37648c,145,Ayaqların şişir? 👠,"Ödəmlər başlaya bilər. İşdə və ya evdə, bacardıqca ayaqlarını yuxarı qaldır. Rahat ayaqqabı seç!",👠,12:00,TRUE,2026-02-11 12:06:50.027952+00,2026-05-20 07:25:14.357854+00,Are your feet swelling? 👠,"Swelling might start. At work or at home, elevate your feet whenever you can. Choose comfortable shoes!"
32c29664-93a4-4e94-bb42-a62ada8dcf6a,52,Turşu yoxsa şokolad? 🥒,Qəribə istəklər normaldır. Amma şəkərə diqqət et! Qidalanmada sağlam əvəzedicilər var.,🥒,12:00,TRUE,2026-02-11 12:06:30.597129+00,2026-05-20 07:25:14.357854+00,Cravings: Pickles or chocolate? 🥒,Strange cravings are normal. But watch out for sugar! There are healthy alternatives for your diet.
32fe315d-64ad-42bb-8357-047270382c70,177,Yastıq qalası qur! 🏰,Rahat yata bilmirsən? Ayaqlarının arasına və qarnının altına yastıq qoy. Dəstək şərtdir!,🏰,12:00,TRUE,2026-02-11 12:06:56.968009+00,2026-05-20 07:25:14.357854+00,Build a cozy pillow fort! 🏰,Having trouble getting comfortable in bed? Try placing a pillow between your legs and under your belly. Good support is key!
33a29a12-915d-4926-a3e0-77d719ad233b,23,Halsızsan? Səbəbi var 🥱,"Progesteron hormonu artır. Yataq səni çağırırsa, ona yox demə, dincəl!",🥱,12:00,TRUE,2026-02-11 12:06:24.511657+00,2026-05-20 07:25:14.357854+00,Feeling exhausted? There's a reason! 🥱,"Your progesterone hormone levels are rising. If bed is calling your name, don't say no – listen to your body and rest!"
352b7abf-9862-4591-888e-8f478b7b349c,166,Yaşamaq şansım artdı! 🌟,"24 həftəlik oldum! Tibbi olaraq artıq yaşama qabiliyyətli sayılıram. Bu, çox böyük bir mərhələdir, Ana.",🌟,12:00,TRUE,2026-02-11 12:06:54.467751+00,2026-05-20 07:25:14.357854+00,My chances of thriving just increased! 🌟,"I'm 24 weeks old! Medically, I'm now considered viable. This is a huge milestone, Mama."
36af91e4-7cdc-478f-b431-003ca4f4075f,73,Başın ağrıyır? 🤕,"Dərman atmağa tələsmə. Qaranlıq otaq, soyuq kompres və ya masaj daha yaxşı gələ bilər.",🤕,12:00,TRUE,2026-02-11 12:06:35.032343+00,2026-05-20 07:25:14.357854+00,Headaches bothering you? 🤕,"Don't rush to take medication. A dark room, a cold compress, or a gentle massage might provide better relief."
3829c3d1-13c3-4dcc-9b0a-b1c150f1dbf6,27,Həyəcanlı gözləyiş... 🧘‍♀️,Menstruasiya vaxtı yaxınlaşır. Stressi azaltmaq üçün Ağ Səslər bölməsini dinlə.,🧘‍♀️,12:00,TRUE,2026-02-11 12:06:25.332508+00,2026-05-20 07:25:14.357854+00,Excited anticipation... 🧘‍♀️,"Your period is approaching. To help ease any stress, try listening to the White Noise section."
382ecc0d-761f-4375-83d6-da7672e029c4,197,"Balıq, balıq, balıq! 🐟",Beynimin ən sürətli inkişaf edən vaxtıdır. Mənə Omeqa-3 lazımdır. Həftədə 2 dəfə balıq yeyirsən?,🐟,12:00,TRUE,2026-02-11 12:07:01.26111+00,2026-05-20 07:25:14.357854+00,"Fish, fish, fish! 🐟",This is the period of my brain's fastest development! I really need Omega-3. Are you eating fish twice a week?
38d34d85-388f-49ed-9594-2287f8011443,123,Qarnında diskoteka? 💃,İçəridə salto vurmağı öyrənirəm! Hiss etdin?,💃,12:00,TRUE,2026-02-11 12:06:45.509724+00,2026-05-20 07:25:14.357854+00,Is your baby throwing a dance party? 💃,I'm learning to do somersaults in here! Did you feel that?
3993d773-d077-4047-afc5-47cd2550cb94,156,Sancı yoxsa məşq? 🤔,"Qarnın bərkiyir? Bu, yalançı sancı ola bilər. Uşaqlıq doğuşa məşq edir. Ağrısızdırsa, normaldır.",🤔,12:00,TRUE,2026-02-11 12:06:52.353695+00,2026-05-20 07:25:14.357854+00,Braxton Hicks or the real deal? 🤔,"Is your belly hardening? These might be Braxton Hicks contractions. Your uterus is practicing for labor. If they're painless, it's normal."
3efe947d-4b4b-4c7f-9958-16d89faba8db,64,Atanı da cəlb et 🗣️,"Bu təkcə sənin macəran deyil. İlk USM şəklinə birlikdə baxın, gələcək planlardan danışın.",🗣️,12:00,TRUE,2026-02-11 12:06:33.1387+00,2026-05-20 07:25:14.357854+00,Get Dad involved! 🗣️,"This isn't just your journey. Look at the first ultrasound image together, and talk about your future plans."
3ff0a063-2126-4cd6-a3ce-f5e944bb5487,1,Vitaminləri unutdun? 💊,Fol turşusu indi sənin ən yaxın dostundur. Gələcək körpənin sağlam təməli üçün Qidalanma bölməsinə göz at!,💊,12:00,TRUE,2026-02-11 12:06:19.667419+00,2026-05-20 07:25:14.357854+00,Did you remember your vitamins? 💊,"Folic acid is your best friend right now! For your future baby's healthy foundation, take a look at the Nutrition section!"
410a1e31-b41d-4130-8526-c1b0f94d7fcb,65,Dişlərim qaşınmır... hələ! 😬,"Süd, qatıq, pendir... Qidalanma siyahısında bu gün bunlar varmı? 🥛",😬,12:00,TRUE,2026-02-11 12:06:33.338636+00,2026-05-20 07:25:14.357854+00,My gums aren't itchy... yet! 😬,"Milk, yogurt, cheese... Are these on your nutrition list today? 🥛"
4268dd91-2b9a-483a-aa93-8f2b7d7809a9,24,Vitamini unutdun? 😬,"Fol turşusu mənim gələcək onurğamın təməlidir! Dərman Xatırladıcısına bax, bu günkü dozanı qəbul etmisən? ✅",😬,12:00,TRUE,2026-02-11 12:06:24.735492+00,2026-05-20 07:25:14.357854+00,Forgot your prenatal? 😬,Folic acid is the foundation for my future spine! Check your Medication Reminder – have you taken today's dose? ✅
4395d8a1-8cd6-4561-9d88-e944bb78801d,76,Balıq günü! 🐟,Civəsiz balıq seç. Beyin inkişafı üçün Omeqa-3 əvəzolunmazdır.,🐟,12:00,TRUE,2026-02-11 12:06:35.655193+00,2026-05-20 07:25:14.357854+00,It's fish day! 🐟,Choose mercury-free fish. Omega-3 is indispensable for brain development.
44977c78-f7ae-4f0e-9e98-b634c325ef0b,67,Büstqalter dar gəlir? 👙,"Sinən böyüyür və həssaslaşır. Rahat, idman tipli və sümüksüz alt paltarına keçmək vaxtıdır.",👙,12:00,TRUE,2026-02-11 12:06:33.740646+00,2026-05-20 07:25:14.357854+00,Is your bra feeling snug? 👙,"Your breasts are growing and becoming more sensitive. It's time to switch to comfortable, wireless sports bras or maternity bras."
450a79a5-c3df-4f37-ba9e-30274759f7a8,241,Şşş... Mən yatıram! 😴,"Beynim o qədər sürətlə inkişaf edir ki, çoxlu yuxuya ehtiyacım var. Sən də mənə qoşul, Ana? 🛌",😴,12:00,TRUE,2026-02-11 12:07:10.719835+00,2026-05-20 07:25:14.357854+00,Shhh... I'm sleeping! 😴,"My brain is developing so quickly that I need a lot of sleep. Will you join me, Mama? 🛌"
45bd19ab-fec8-4848-87b2-8afc6fee3b1d,25,Ləkələnmə normaldır? 🩸,"Qorxma, bu implantasiya qanaması ola bilər. Şübhən varsa, Həkimlər bölməsinə bax.",🩸,12:00,TRUE,2026-02-11 12:06:24.931454+00,2026-05-20 07:25:14.357854+00,Is spotting normal? 🩸,"Don't worry, this could be implantation bleeding. If you're unsure or concerned, check the Doctors section for guidance."
4659f949-94b4-4bda-af43-5053a4d85dd9,254,Pinqvin kimi gəzirsən? 🤭,"Mən aşağı endim deyə yerişin dəyişdi. Amma sən hər halınla, hər yerişinlə dünyanın ən gözəl anasısan! ❤️",🤭,12:00,TRUE,2026-02-11 12:07:13.50053+00,2026-05-20 07:25:14.357854+00,Waddling like a penguin? 🤭,"My move downwards might have changed your walk, but in every way, with every step, you're the most beautiful mama in the world! ❤️"
471326ec-b4e0-411d-b639-63ddc151da1f,62,Tərəvəz şorbası? 🥣,"Mədən ağır yeməkləri qəbul etmirsə, yüngül şorba ye. Həm vitamin, həm də maye!",🥣,12:00,TRUE,2026-02-11 12:06:32.723359+00,2026-05-20 07:25:14.357854+00,How about some nourishing vegetable soup? 🥣,"If your stomach can't handle heavy meals, try a light soup. It's both vitamins and fluids!"
473ac730-c42b-4a8b-8df8-3ff17fbbb8fc,155,Göbəyin çölə çıxıb? 🔘,"Qarın böyüdükcə göbək düyməsi qabarır. Qorxma, doğuşdan sonra düzələcək!",🔘,12:00,TRUE,2026-02-11 12:06:52.155023+00,2026-05-20 07:25:14.357854+00,Has your belly button popped out? 🔘,"As your belly grows, your belly button might pop out. Don't worry, it will go back to normal after birth!"
486ac2e6-38fa-429a-b2e0-197066312def,190,Son düzlük gəlir! 🏁,2-ci trimestrin son günləri. 3-cü mərhələ gəlməmişdən doyunca yat!,🏁,12:00,TRUE,2026-02-11 12:06:59.786157+00,2026-05-20 07:25:14.357854+00,The home stretch is here! 🏁,These are the final days of your second trimester. Get all the sleep you can before the third trimester begins!
48f71f64-0f7f-494d-bb7e-d0d4e9ee139b,167,Mədən yanır? 🔥,"Saçlarım çıxır deyə yox, uşaqlıq mədəni sıxır deyə yanır. Yeməkdən dərhal sonra uzanma, dik otur.",🔥,12:00,TRUE,2026-02-11 12:06:54.681459+00,2026-05-20 07:25:14.357854+00,Got heartburn? 🔥,"It's not my hair causing heartburn, Mama, it's your uterus pressing on your stomach! Don't lie down right after eating; sit upright."
494e490f-741c-402a-90a1-087cb49feebd,68,Bədəniniz su istəyir! 💧,Susuzluq baş ağrısı verə bilər. Su İzləyicisinə daxil olun və bir stəkan için! ✅,💧,12:00,TRUE,2026-02-11 12:06:33.941893+00,2026-05-20 07:25:14.357854+00,Your body is asking for water! 💧,Dehydration can cause headaches. Go to the Water Tracker and drink a glass! ✅
4de979ce-b173-440f-bc60-e4d333797f19,175,Burnum açıldı! 👃,"Burun dəliklərim tıxaclı idi, indi açıldı. Nəfəs almaq üçün məşq edirəm.",👃,12:00,TRUE,2026-02-11 12:06:56.459174+00,2026-05-20 07:25:14.357854+00,My nose feels clear! 👃,"My nostrils were plugged, but now they're open. I'm practicing for breathing!"
4e185ebb-b0f4-4552-9a03-4a4c79c95d4f,101,Səsini ucalt! 🗣️,"Körpə artıq sənin səsini və ürək döyüntünü aydın eşidir. Ona layla oxumağa başla, bu onu sakitləşdirir. 🎶",🗣️,12:00,TRUE,2026-02-11 12:06:41.035856+00,2026-05-20 07:25:14.357854+00,Speak up! 🗣️,Your baby can already clearly hear your voice and heartbeat. Start singing lullabies to them – it's incredibly soothing. 🎶
4f2c691b-071d-4e41-bb69-0e7f415e73df,293,Son hamiləlik foton... 📸,"Bu qarına son dəfə bax. Sabah bəlkə də qucağında olacağam. Bu möcüzəvi bədəninlə fəxr et, Ana!",📸,12:00,TRUE,2026-02-11 12:10:26.774231+00,2026-05-20 07:25:14.357854+00,Your last pregnancy photo... 📸,"Take one last look at this belly. Tomorrow, I might be in your arms. Be proud of your miraculous body, Mom!"
508da239-e1ff-41bc-b69e-7ac41310e57b,276,Təpiklərim azalıb? 🦶,"Yerim yoxdur, Ana! Amma hərəkətlərimi hiss etməlisən. Şübhən varsa, şirin bir şey ye və Təpik Sayğacına gir.",🦶,12:00,TRUE,2026-02-11 12:07:18.177455+00,2026-05-20 07:25:14.357854+00,Are my kicks slowing down? 🦶,"I'm running out of room, Mama! But you should still feel my movements. If you're ever worried, eat something sweet and check the Kick Counter."
52571825-8dff-470b-9a01-2096ca6a9ef9,163,Beşiyim sənsən... 💤,Sən gəzəndə mən yırğalanıb yatıram. Sən dayananda isə oyanıram! Məni yatızdırmaq üçün yüngül yürüşlərə davam edək? 🚶‍♀️,💤,12:00,TRUE,2026-02-11 12:06:53.820701+00,2026-05-20 07:25:14.357854+00,You are my cradle... 💤,"When you walk, I sway to sleep. When you stop, I wake up! Shall we keep going for gentle walks to lull me to sleep? 🚶‍♀️"
526f7ea7-3f69-40d2-905e-c2bffa0601cc,170,Ayaqqabıların sıxır? 👟,"Ayaq nömrən böyüyə bilər. İndi stil yox, rahatlıq önəmlidir. Geniş idman ayaqqabısına keç!",👟,12:00,TRUE,2026-02-11 12:06:55.305091+00,2026-05-20 07:25:14.357854+00,Are your shoes getting snug? 👟,Your shoe size might increase. Comfort over style is key now. Opt for roomy athletic shoes!
52d95173-f625-471a-8fd4-bc36c2714133,284,Nərdivan çıxaq? 🪜,Mənə yol göstər! Pilləkən çıxmaq və ya squat məni aşağı sürüşdürə bilər. Məşqlər bölməsinə bax.,🪜,12:00,TRUE,2026-02-11 12:10:24.879812+00,2026-05-20 07:25:14.357854+00,Shall we climb some stairs? 🪜,Guide my way! Walking stairs or doing squats can help me descend. Check the Exercises section.
54999531-d81c-49ad-a8e5-0a766a343a4f,237,Hovuzumun suyu azalıb... 💧,Mən təmiz və bol suda üzməyi sevirəm. Mənim xətrimə bir stəkan su içərsən? 🥺,💧,12:00,TRUE,2026-02-11 12:07:09.823618+00,2026-05-20 07:25:14.357854+00,My water levels are dropping... 💧,"I just love floating in this clear, abundant water! Could you drink an extra glass of water for me, Mama? 🥺"
549f62ec-94b7-42af-8ae8-87ad5504509a,26,Dəmir ledisən? 🥩,"Qan həcmin artacaq. Qırmızı ət və ya mərcimək yeyib, anemiyaya stop de.",🥩,12:00,TRUE,2026-02-11 12:06:25.136279+00,2026-05-20 07:25:14.357854+00,Getting enough iron? 🥩,Your blood volume will increase. Boost your iron with red meat or lentils to help prevent anemia!
55b51f8f-337f-485f-a7bb-0d388895d70b,273,Nişan gəldimi? 🩸,"Qatı maye düşdüsə, deməli uşaqlıq boynu açılmağa başlayır. Qorxma, bu sadəcə hazırlaş siqnalıdır.",🩸,12:00,TRUE,2026-02-11 12:07:17.574557+00,2026-05-20 07:25:14.357854+00,Spotting? 🩸,"If you've noticed a thick discharge, it might mean your cervix is beginning to soften and open. Don't worry, mama, it's just your body's signal to start getting ready!"
55b6e494-7a56-4309-af7f-8fd6e4c2696c,35,İlk ürək döyüntüləri 💓,"Sən eşitməsən də, o kiçik ürək artıq işə düşüb. Dəqiqədə 100-dən çox vurur!",İ💓,12:00,TRUE,2026-02-11 12:06:27.005337+00,2026-05-20 07:25:14.357854+00,First heartbeats 💓,"Though you can't hear it yet, that tiny heart has already started beating – over 100 times a minute!"
572d6539-f881-4ec9-a3f9-b12c236e3b0d,11,Bədənin siqnal verir? 🌡️,"Ovulyasiya dövrü yaxınlaşır. Bədən hərarətinə diqqət et, şansın ən yüksək olduğu günlərdir!",🌡️,12:00,TRUE,2026-02-11 12:06:21.948674+00,2026-05-20 07:25:14.357854+00,Is your body sending signals? 🌡️,Ovulation is approaching! Keep an eye on your body temperature; these are your most fertile days!
586cf1f5-c7b6-4014-aa9e-8da51416de7e,240,Gözlərimi bərəltmişəm! 👀,"Qaranlıq olsa da, hər şeyi izləyirəm. Görəsən sənə bənzəyirəm, yoxsa atama? Mərc gəlmisiniz? 😄",👀,12:00,TRUE,2026-02-11 12:07:10.517472+00,2026-05-20 07:25:14.357854+00,My eyes are wide open! 👀,"Even though it's dark in here, I'm observing everything! I wonder if I'll look more like you or my dad? Have you two placed any bets? 😄"
59ee96ac-8001-4e85-87e8-bcbd686717cb,229,Həkim görüşləri artır! 🩺,Doğuş üçün xəstəxana və həkimi dəqiqləşdirmisən? Həkimlər və Klinikalar siyahısına nəzər sal! ✅,🩺,12:00,TRUE,2026-02-11 12:07:08.168628+00,2026-05-20 07:25:14.357854+00,Doctor's appointments are increasing! 🩺,Have you finalized your hospital and doctor for delivery yet? Take a look at the 'Doctors and Clinics' list for options! ✅
5a1b20c0-b4ed-4031-8577-4c8ce7ee3faf,142,Atam məni hiss edər?,"Əlini qarnına qoysa, bəlkə ona da salam verərəm.❤️",👶,12:00,TRUE,2026-02-11 12:06:49.370523+00,2026-05-20 07:25:14.357854+00,Can Dad feel me?,"If you put your hand on your belly, maybe I'll say hello to them too.❤️"
5b178828-ade2-47ab-8de7-afb567ca7a86,87,Qarnın qaşınır? 🌵,"Dəri dartıldıqca qaşınma normaldır. Badam yağı və ya xüsusi krem çəkib, rahatla.",🌵,12:00,TRUE,2026-02-11 12:06:38.065145+00,2026-05-20 07:25:14.357854+00,Is your bump getting itchy? 🌵,Itchy skin is common as your belly grows and stretches. Try applying almond oil or a specialized stretch mark cream to find relief.
5b28b973-6a08-480a-befc-a57bb7fa577b,144,Dəmirə ehtiyac var 🏗️,"Qırmızı qan hüceyrələri yaratmaqla məşğulam. Mənə kömək et: mal əti, ispanaq və ya mərcimək ye.",🏗️,12:00,TRUE,2026-02-11 12:06:49.770094+00,2026-05-20 07:25:14.357854+00,Time for iron! 🏗️,"I'm busy making red blood cells. Help me out by eating beef, spinach, or lentils!"
5b358e1c-fd56-41ad-b947-12dea0b15c36,105,"Səni eşidirəm, Ana! 👂","Qulaq sümükləri bərkiyir. Artıq səsinin tonunu, gülüşünü və ürək döyüntünü tanıyır.",👂,12:00,TRUE,2026-02-11 12:06:41.848416+00,2026-05-20 07:25:14.357854+00,"I hear you, Mom! 👂","The bones in their ears are hardening. They can already recognize the tone of your voice, your laughter, and your heartbeat."
5b55999e-5ad0-4f78-afa8-f94623d8adca,291,Gecə sancın tutdu? 🌙,"Yuxudan oyandıran o ağrı... Həqiqidir? Vaxt itirmə, Sancı Ölçəni işə sal. Bəlkə də bu gecə O GECƏDİR! 🚑",🌙,12:00,TRUE,2026-02-11 12:10:26.354137+00,2026-05-20 07:25:14.357854+00,Did you experience contractions last night? 🌙,"That pain that wakes you up... Is it real? Don't waste time, start the Contraction Timer. Maybe tonight is THE NIGHT! 🚑"
5b81d2cf-3568-4e53-b14d-b0aeaec2f43f,180,Atanı eşidirəm? 🗣️,"Kişi səsi daha dərindən gəlir və mən onu daha yaxşı eşidirəm. Atamla danış, qoy mənə nağıl oxusun.",🗣️,12:00,TRUE,2026-02-11 12:06:57.591225+00,2026-05-20 07:25:14.357854+00,Do I hear Daddy's voice? 🗣️,"A deeper voice travels better, and I can hear it more clearly. Talk to Dad, and ask him to read me a story!"
5d030bf9-1346-4234-959d-a123523b7611,141,Loading... 50% ⏳,Təbrik edirəm! Yolun yarısını geridə qoyduq. Bu tarixi günü qeyd etmək üçün Qalereyaya bir foto yaraşar! ✨,⏳,12:00,TRUE,2026-02-11 12:06:49.17138+00,2026-05-20 07:25:14.357854+00,Loading... 50% ⏳,Congratulations! We've made it halfway. This is a milestone worth celebrating with a photo in the Gallery! ✨
5d87369c-e5c4-4b67-b09a-fc38d7a668d6,79,İkili test vaxtı? 🗓️,11-14 həftələr arası vacibdir. Daun sindromu riskini yoxlamaq üçün həkiminlə danış.,İ🗓️,12:00,TRUE,2026-02-11 12:06:36.318984+00,2026-05-20 07:25:14.357854+00,Is it time for your double test? 🗓️,The period between 11-14 weeks is important. Talk to your doctor to check for Down syndrome risk.
5e65c444-b9a6-406f-9ff5-56e21f7ef978,211,Bir sirr verim? 🤫,"Sən yatanda səsinin xəyalı ilə yuxuya gedirəm. Səncə, yuxumda kimi görürəm? Təbii ki, səni! 🥰",🤫,12:00,TRUE,2026-02-11 12:07:04.239562+00,2026-05-20 07:25:14.357854+00,Can I tell you a secret? 🤫,"When you sleep, the sound of your voice lulls me to sleep. Guess who I dream about? You, of course! 🥰"
5efd10b2-de1a-4b0e-b6df-24a9fc762806,119,Piy qatı yaranır 🧸,Körpə istilənmək üçün yağ yığmağa başlayır.,🧸,12:00,TRUE,2026-02-11 12:06:44.708797+00,2026-05-20 07:25:14.357854+00,Developing a cozy fat layer! 🧸,Your baby is starting to build up a layer of fat to keep warm.
5f837347-a4f8-48d6-bc79-6f4d3e4ab2ed,208,Böyük bir kələm 🥬,"Dərim hamarlaşır, yanaqlarım dolur. Səni görmək üçün səbirsizlənirəm!",🥬,12:00,TRUE,2026-02-11 12:07:03.60521+00,2026-05-20 07:25:14.357854+00,As big as a cabbage! 🥬,"My skin is getting smoother, and my cheeks are getting plump. I can't wait to see you!"
60d55b22-fbf7-460c-942e-d9f7e0731669,157,Duzlu yeməkdən qaç 🧂,"Ayaqların şişirsə, duzu azalt. Bol su və cəfəri kömək edə bilər. Üzüyün barmağına dar gəlmir ki?",🧂,12:00,TRUE,2026-02-11 12:06:52.55432+00,2026-05-20 07:25:14.357854+00,Steer clear of salty snacks! 🧂,"If your feet are swelling, reduce your salt intake. Plenty of water and parsley can help. Is your ring getting tight on your finger?"
61323e5e-ad2b-4a40-a3f3-72d99e6d77ef,140,Yolun yarısı bitdi! 🏁,"Təbrik edirik! 20 həftə geridə qaldı. Hamiləliyin ekvator xəttindəsən. Sən möhtəşəmsən, bunu qeyd etməlisən!",🏁,12:00,TRUE,2026-02-11 12:06:48.913372+00,2026-05-20 07:25:14.357854+00,Halfway there! 🏁,Congratulations! You've officially reached 20 weeks – the halfway point of your pregnancy! You're doing an amazing job; this milestone definitely calls for a celebration!
6389a83c-6f25-4ebf-a0ca-cf0883f3ce2a,53,Şalvarın dar gəlir? 👖,Çəki İzləyicisinə başlanğıc çəkini qeyd etdinmi? 📈,👖,12:00,TRUE,2026-02-11 12:06:30.819785+00,2026-05-20 07:25:14.357854+00,Are your pants feeling snug? 👖,Have you logged your starting weight in the Weight Tracker? 📈
648746b5-1de4-41ff-8fb8-976e17ef9c18,28,Təqvimə baxdın? 🗓️,"Menstruasiya gecikirsə, bəlkə də test zamanıdır? Şad xəbəri bizimlə bölüş!",🗓️,12:00,TRUE,2026-02-11 12:06:25.533611+00,2026-05-20 07:25:14.357854+00,Checked your calendar? 🗓️,"If your period is late, perhaps it's time for a pregnancy test? Share your wonderful news with us!"
6631a482-e880-499b-a108-1eb7cfe533ac,182,Kramplar tutur? 🦶,"Gecə baldırın qıcolur? Maqnezium çatışmır. Banan, badam və ya qatıq... Əzələlərə rahatlıq lazımdır.",🦶,12:00,TRUE,2026-02-11 12:06:58.010699+00,2026-05-20 07:25:14.357854+00,Getting cramps? 🦶,"Experiencing calf cramps at night, mama? It could be a sign of magnesium deficiency. Foods like bananas, almonds, or yogurt can help. Your muscles need some relaxation!"
6632cd55-3fc2-4b5a-99ae-1934d4d07a48,70,C Vitamini partlayışı 🍊,"Portağal, kivi və ya bibər... İmmunitetini polad kimi möhkəm saxla, xəstələnmək olmaz!",🍊,12:00,TRUE,2026-02-11 12:06:34.387325+00,2026-05-20 07:25:14.357854+00,Vitamin C Burst! 🍊,"Oranges, kiwi, or bell peppers... Keep your immune system strong as steel – no getting sick!"
67d7589f-358a-44b0-9ee8-70aca8b6ffc6,183,Gözlərimi açdım! 👀,"Qaranlıq olsa da, göz qapaqlarımı artıq aça bilirəm. Kirpiklərimi qırpıram. Dünyanı görəcəyim günə az qalıb!",👀,12:00,TRUE,2026-02-11 12:06:58.215772+00,2026-05-20 07:25:14.357854+00,My eyes are opening! 👀,"Even though it's dark in here, I can already open my eyelids. I'm even blinking my eyelashes! Not long now until the day I get to see the world!"
68d813b6-47ae-4b82-ac7f-506d3dacf437,45,Yarış maşını kimi! 🏎️,Ürəyi dəqiqədə 100-160 dəfə vurur. Səninkindən ikiqat sürətli! Bu səs sənə musiqi kimi gələcək.,🏎️,12:00,TRUE,2026-02-11 12:06:29.124025+00,2026-05-20 07:25:14.357854+00,Zooming like a race car! 🏎️,Their heart beats 100-160 times per minute – twice as fast as yours! This sound will be like music to your ears.
6a3d4aec-a08e-46ec-9845-95181acaa958,184,"İşıq gəlir, Ana! ☀️","Gözlərimi qırpıram! Əgər qarnına günəş düşsə, mən o parlaqlığı görürəm. Dünya nə rəngdədir?",İ☀️,12:00,TRUE,2026-02-11 12:06:58.429401+00,2026-05-20 07:25:14.357854+00,"Here comes the light, Mama! ☀️","I'm blinking my eyes! If sunlight shines on your belly, I can see that bright glow. What colors do you think the world holds?"
6a854983-edba-4550-9294-f82d79978af6,44,Şirin bir noxud dənəsi 🟢,Təxminən 6 mm. Qolları və ayaqları kiçik tumurcuq kimi çıxmağa başlayır. Kiçik üzgüçü!,🟢,12:00,TRUE,2026-02-11 12:06:28.924962+00,2026-05-20 07:25:14.357854+00,Your little sweet pea! 🟢,Around 6 mm! My arms and legs are starting to appear as tiny buds. What a little swimmer!
6ada1169-9af2-4ce3-bb7e-de40ea64dfd1,136,İlk oyuncağım var!,"Göbək ciyəsini tutub oynayıram, bəzən sıxıram. Barmaqlarım artıq tutmağı öyrənir.",İ,12:00,TRUE,2026-02-11 12:06:48.101108+00,2026-05-20 07:25:14.357854+00,Baby's first toy!,"I'm playing with my umbilical cord, sometimes even giving it a squeeze! My little fingers are already learning to grasp."
6b4229bd-ff86-4124-a6db-5ad3cc3444fe,91,Qızıl dövr başladı! ✨,"Təbrik edirik! 2-ci trimestrə qədəm qoydun. Enerjin artır, risk azalır. İndi hamiləliyin dadını çıxarmaq vaxtıdır.",✨,12:00,TRUE,2026-02-11 12:06:38.926807+00,2026-05-20 07:25:14.357854+00,The golden trimester begins! ✨,"Congratulations! You've entered your second trimester. Your energy levels will increase, and risks decrease. Now is the time to enjoy your pregnancy!"
6c259c3a-0864-4b21-9205-87b10a98dab6,204,"Mən burdayam, Ana! 👋","Bəzən sakitləşirəm, bəzən isə rəqs edirəm. Təpiklərimi sayırsan? Hər şey qaydasındadır, sadəcə yerim daralır.",👋,12:00,TRUE,2026-02-11 12:07:02.744499+00,2026-05-20 07:25:14.357854+00,"I'm here, Mama! 👋","Sometimes I'm calm, sometimes I'm dancing! Are you counting my kicks? Everything's okay, I'm just running out of space."
6c2d3dce-218d-4319-8647-5e91a8fe5c40,216,Atanın səsi gəldi! 🧔,"Onun səsini eşidəndə ürəyim daha bərk döyünür. Ona de ki, mən də burdayam, salam verirəm! 👋",🧔,12:00,TRUE,2026-02-11 12:07:05.387386+00,2026-05-20 07:25:14.357854+00,Daddy's voice is here! 🧔,"When I hear his voice, my heart beats even faster! Tell him I'm right here too, saying hello! 👋"
6d2e668d-18e8-41a3-a260-749a9ad4112f,72,Kalsium əskik olmasın 🥛,"Diş tumurcuqları yaranır. Kəsmik, pendir və ya qatıq... Onun gələcək gülüşü üçün lazımdır!",🥛,12:00,TRUE,2026-02-11 12:06:34.81161+00,2026-05-20 07:25:14.357854+00,Keep up with your calcium! 🥛,"Tooth buds are forming. Cottage cheese, regular cheese, or yogurt... these are needed for their future smile!"
6de7574a-4dcf-48fd-a091-4641ee581b82,158,Kiçik fabrik işə düşdü! 🏭,"Qaraciyərim yox, artıq sümük iliyim qan hüceyrələri istehsal edir. Mənə kömək etmək üçün Qidalanmada dəmirlə zəngin nə var?",🏭,12:00,TRUE,2026-02-11 12:06:52.755457+00,2026-05-20 07:25:14.357854+00,The little factory is buzzing! 🏭,"My liver no longer produces blood cells; my bone marrow does now. To help me, what iron-rich foods are you eating?"
6e18672f-c08d-4df7-a33d-ffe41885dcb7,196,Kirpikləri uzandı! 👁️,"Gözlərini açıb-yumur. İşığı və qaranlığı ayırır. Qarnına fənər tutsan, üzünü çevirəcək. Sınamaq istəyirsən?",👁️,12:00,TRUE,2026-02-11 12:07:01.047902+00,2026-05-20 07:25:14.357854+00,My eyelashes are growing long! 👁️,"I'm opening and closing my eyes, and I can now distinguish between light and darkness! If you shine a flashlight on your belly, I'll probably turn my face away. Want to try it?"
6f8a4fbb-f3ef-409d-a1cc-75f70eff873b,30,Ürəkbulanma var? 🤢,Səhərlər çətinləşir? Zəncəfil çayı və ya limonlu su dadına çata bilər. Mədəni boş saxlama.,🤢,12:00,TRUE,2026-02-11 12:06:25.945722+00,2026-05-20 07:25:14.357854+00,Feeling queasy? 🤢,Are mornings feeling tough? Ginger tea or lemon water might offer some relief. Try to avoid an empty stomach!
