id,day_number,info,is_active,created_at,updated_at,info_en
79d6e9ac-e4be-4d51-9c67-149f74a4f03c,210,"Körpən üçün kəşf etmə və maraq hissinin pik həddə olduğu bir aydasan. O, hələ də sənə bağlı olsa da, artıq öz azadlıq sahəsini genişləndirməyə başlayır. Bu ay ərzində iməkləmə cəhdlərinin nəticəsini görə bilərsən 😊 Bu cəhdlər zamanı körpən artıq özünün müstəqil bir varlıq olduğunu daha yaxşı dərk edəcək. İməkləmə ilə yanaşı, körpən üçün digər bir yenilik də əşyalara uzanma hərəkətini artıq daha effektiv edə bilməsidir. Hərəkət sahəsi genişlənən körpənin kəşf etmə arzusu da artır. Ancaq unutma ki, körpən hazırda oral (ağız) dövründədir, yəni tanımaq istədiyi hər obyekti ağzına aparmaq istəyəcək. Buna görə də, lazımi təhlükəsizlik tədbirlərini görməyini sənə xatırlatmaq istərdik.",TRUE,2026-02-12 05:05:27.379222+00,2026-03-21 14:14:12.366123+00,"You're in a month where your baby's sense of discovery and curiosity is at its peak. While they are still attached to you, they are now starting to expand their sphere of independence. This month, you might see the results of their attempts to crawl! 😊 During these attempts, your baby will better understand that they are an independent being. Alongside crawling, another new development for your baby is their increased effectiveness in reaching for objects. As their range of movement expands, so does their desire to explore. However, remember that your baby is currently in the oral stage, meaning they will want to put every object they wish to explore into their mouth. Therefore, we want to remind you to take the necessary safety precautions."
7a1e8c2b-10cc-434b-be5a-358025ea3b29,353,"Körpənin yerimə həvəsini artırmaq üçün sənin də tətbiq edə biləcəyin bəzi püf nöqtələr var. Əsas məsələ, körpənin inkişaf baxımından yeriməyə hazır olduğunu yaxşı müşahidə etməyindir. Əgər körpənin yeriməyə hazır olduğunu düşünürsənsə, ən sevdiyi oyuncaqlarını dərhal yanına qoymaq əvəzinə, görüş sahəsində olacaq şəkildə bir az irəliyə qoya bilərsən. Çünki oturduğu yerdə istədiklərini daim önünə qoymağın onda motivasiya əskikliyinə səbəb olar və yeriməyə ehtiyacı qalmaz. Gün ərzində tutunduğu əşyaları möhkəmləndirə və tutunaraq ayağa qalxmasını təşvik etmək məqsədilə maraqlı əşyalardan istifadə edə bilərsən. Oyaq olduğu saatlarda körpəni çox oturtmamaq, evdə və çöldə yerimə məşqləri etmək də onu bu mövzuda həvəsləndirəcək. Həmçinin yeriməsini asanlaşdırmaq, ayaq və baldır əzələlərinin güclənməsi üçün evin içində ayaqyalın gəzməsinə icazə verə bilərsən.",TRUE,2026-02-12 05:05:28.386274+00,2026-03-21 14:14:15.035553+00,"There are some tips you can use to boost your baby's desire to walk. The main thing is to observe carefully if your baby is developmentally ready to walk. If you think your baby is ready, instead of immediately placing their favorite toys right next to them, you can place them a little further away, within their line of sight. This is because constantly putting desired items in front of them while they're sitting can lead to a lack of motivation, making them feel no need to walk. Throughout the day, you can secure objects they hold onto and use interesting items to encourage them to pull themselves up to stand. Not keeping your baby seated too much during their waking hours, and practicing walking both indoors and outdoors, will also motivate them. Additionally, to make walking easier and strengthen their foot and calf muscles, you can let them walk barefoot around the house."
7ae42d6a-0c42-4144-b394-cfd8c4804b24,211,"Bu ay körpənin peyvənd təqvimində hər hansı bir aşı nəzərdə tutulmayıb. Bununla birlikdə, həkimin edəcəyi rutin müayinələrdə onun çəkisi, boyu və baş çevrəsi ölçüləcək. 7-ci ay etibarilə körpənin çəkisi adətən 5900 qram ilə 9000 qram aralığında olur. 7 aylıq körpələrin ortalama çəkisi isə 8100 qramdır. Ancaq xüsusilə vaxtından əvvəl doğulan körpələr üçün bu ortalama dəyərin daha aşağı ola biləcəyini unutmamalısan. Bu ay körpənin boyu 61 sm ilə 75 sm arasında dəyişir, ortalama isə təxminən 67 sm-dir. Körpənin beyin inkişafı haqqında ümumi məlumat verən baş çevrəsi isə bu ay 42.8 sm ilə 44 sm aralığında olur. Əgər körpənin fiziki inkişafının bu dəyərlər daxilində olmadığını düşünürsənsə, ən doğru məlumatı almaq üçün həkiminə müraciət edə bilərsən.",TRUE,2026-02-12 05:05:27.379222+00,2026-03-21 14:14:12.367364+00,"No vaccinations are scheduled for your baby this month. However, during routine check-ups with your doctor, their weight, height, and head circumference will be measured. By the 7th month, a baby's weight typically ranges between 5900 grams and 9000 grams, with the average weight for a 7-month-old being 8100 grams. Remember that this average value might be lower, especially for babies born prematurely. This month, your baby's height varies between 61 cm and 75 cm, with an average of approximately 67 cm. The head circumference, which provides general information about your baby's brain development, ranges from 42.8 cm to 44 cm this month. If you believe your baby's physical development is not within these ranges, you can consult your doctor for the most accurate information."
7afbe40c-9017-45b7-9741-68b1e5e44bb0,1113,"Övladınızın kitabla ilk tanışlığı 0-6 yaş arasındadır. Uşaq tərəfindən kitaba qarşı marağın yaradılmasını və kəşf edilməsini təmin etmək siz valideynlərin vəzifələrindəndir. Ona kitab alarkən yaş və inkişaf xüsusiyyətləri nəzərə alınmalıdır. Bu dövrdə təqdim edəcəyiniz kitablar ətrafda gördüyü hadisələrin, varlıqların və əşyaların şəkillərini əks etdirən kitablardan olmalıdır. Övladınız ona oxuduğunuz kitabların şəkillərinə baxar, varlıqların və əşyaların səslərini təqlid edər, şəkillərlə bağlı suallar verə bilər. Mətnlərlə şəkillər arasındakı əlaqəni sizin ona izah etmənizi istəyə bilər. Bu dövrdə uşağın ətrafı genişlənmiş, maraqları inkişaf etmiş, dil bacarıqları artmışdır. Onun yaradıcılığını dəstəkləyən, hadisələrin səbəblərinə fokuslanan və gündəlik həyatla bağlı hadisələri anladan kitabları seçə bilərsiniz. Mütaliənin vərdişə çevrilməsi üçün həm valideynlərin, həm də müəllimlərin xüsusi səyi lazımdır. Burada ən önəmli məqam “Kitab oxu” nəsihətindən çox, nümunə model olmaqdır.",TRUE,2026-03-21 14:02:59.733442+00,2026-03-21 14:14:29.165135+00,"Your child's first introduction to books occurs between 0-6 years of age. It is your responsibility as parents to foster and encourage their interest and exploration of books. When buying books for them, age and developmental characteristics should be considered. The books you introduce during this period should feature pictures of events, beings, and objects they see around them. Your child will look at the pictures in the books you read to them, imitate the sounds of creatures and objects, and may ask questions related to the pictures. They might want you to explain the connection between the text and the illustrations. During this period, a child's world expands, their interests develop, and their language skills increase. You can choose books that support their creativity, focus on the causes of events, and explain everyday life situations. For reading to become a habit, special effort is needed from both parents and teachers. The most important point here is not just advising 'Read a book,' but rather being a role model."
7b32ecb7-fa8a-4af5-ac5a-5dca59e6ac47,572,"Körpənizin 2 yaşının tamam olmasına 6 aydan az vaxt qalıb. Bu isə o deməkdir ki, artıq 2 yaş sindromunun əlamətlərini yavaş-yavaş hiss etməyə başlaya bilərsiniz. 2 yaş sindromu, əslində körpənin müstəqillik qazanmaq istəyi ilə tək qalmaq qorxusu arasındakı daxili mübarizəsindən yaranır. Bu dövr körpəniz üçün ətrafındakılarla güc savaşına girdiyi, qərarsızlıq yaşadığı, hər şeyə yox dediyi bir mərhələdir. Ehtimal ki, körpənizin inkişafı boyunca ən çox səbir tələb edən dövrə qədəm qoyursunuz. Hər şeyə etiraz edən və öz dediyinin olmasını istəyən balacanız bu müddətdə yuxuya və yeməyə müqavimət göstərə bilər. Sözə baxmamaq, şıltaq davranmaq və ya deyilənin əksini etmək bu dövrün təbii xüsusiyyətləridir. Atmalı olduğunuz ilk addım onunla inadlaşmamaqdır. Çünki bu inadkarlıq hələ ki körpənizin iradəsi ilə idarə edə biləcəyi bir səviyyədə deyil.",TRUE,2026-03-21 14:02:57.169489+00,2026-03-21 14:14:19.328738+00,"Your little one is less than 6 months away from turning two, which means you might slowly start to notice signs of the 'Terrible Twos'. This phase essentially stems from your baby's internal struggle between their desire for independence and their fear of being alone. It's a period where your baby might engage in power struggles with those around them, experience indecisiveness, and say 'no' to almost everything. You're likely stepping into one of the most patience-testing stages of your baby's development. During this time, your little one, who protests everything and wants things their own way, might resist sleep and food. Disobedience, fussy behavior, or doing the opposite of what's asked are natural characteristics of this stage. The first step you should take is to avoid getting into power struggles with them, as their stubbornness is not yet something your baby can fully control with their own will."
7bc6e8b6-b844-4ad2-aa4e-838b8a4cdf1d,637,"Körpənizin bu ay üçün çəkisi qızdırsa 9700 - 13.800 qram, oğlandırsa 9300 - 14.300 qram aralığında olmalıdır. Boyu isə qızlarda 77.9 - 89.4 sm, oğlanlarda 79.7 - 90.5 sm aralığında dəyişə bilər. Lakin körpənizin göstəriciləri bu rəqəmlərdən fərqli olsa, bu hər zaman bir problem olduğu mənasına gəlmir. Genetik faktorlarla yanaşı, qidalanma vərdişləri və gündəlik fiziki aktivlik də çəkiyə birbaşa təsir edir. Boy uzunluğu isə əsasən genetikdir. Yəni siz və yoldaşınızın boyu ortalamadan yüksəkdirsə, körpənizin də yaşıdlarından bir az hündür olması normaldır. Həmçinin, körpəniz vaxtından əvvəl (prematür) doğulubsa, bu göstəricilərin hələ geridə qalması gözləniləndir. Əgər həkiminiz müayinə zamanı hər şeyin qaydasında olduğunu deyirsə, narahat olmağa əsas yoxdur.",TRUE,2026-03-21 14:02:57.386557+00,2026-03-21 14:14:20.667394+00,"For this month, your baby's weight should ideally be between 9700 - 13,800 grams for girls and 9300 - 14,300 grams for boys. Height may range from 77.9 - 89.4 cm for girls and 79.7 - 90.5 cm for boys. However, if your baby's measurements differ from these figures, it doesn't always mean there's a problem. Along with genetic factors, eating habits and daily physical activity directly influence weight. Height, on the other hand, is primarily genetic. So, if you and your partner are taller than average, it's normal for your baby to be a bit taller than their peers. Also, if your baby was born prematurely, it's expected for these indicators to still be a little behind. If your doctor says everything is fine during the check-up, there's no need to worry."
7bde6d12-0c46-4f21-b597-0ed9e192db06,1284,"Övladınız rəsm çəkməkdə özünü xeyli inkişaf etdirib. Artıq divarlarınız və ya mebelləriniz onun üçün kətan deyil, o, kağız üzərində cizgilər çəkməkdən zövq alır. Təxəyyülünün inkişafı ilə yanaşı, çəkdiyi rəsmlərdə müxtəlif rənglərdən və rəmzlərdən bol-bol istifadə edir. Onun bu bacarığını dəstəkləmək üçün yaşına uyğun rəngli qələmlər ala bilərsiniz. Barmaq boyaları, sulu boya və ya sapla boyama kimi fəaliyyətlər də onun rəsmə olan marağını artıracaq. Rəngli kartonlar, əl işi kağızları və rəsmlərinə yapışdıracağı stikerlər bu prosesi daha da əyləncəli edər. Qeyd edək ki, mütəxəssislər müəyyən sərhədləri və hazır cizgiləri olan boyama kitablarını çox tövsiyə etmirlər, çünki bu cür kitablar körpənizin xəyal dünyasını məhdudlaşdıra bilər.",TRUE,2026-03-21 14:03:00.390068+00,2026-03-21 14:14:32.73183+00,"Your child has significantly developed their drawing skills. Your walls and furniture are no longer their canvas; they now enjoy drawing lines on paper. Alongside the development of their imagination, they make extensive use of various colors and symbols in their drawings. To support this talent, you can purchase age-appropriate colored pencils. Activities like finger paints, watercolors, or string painting will also boost their interest in art. Colorful cardstock, craft papers, and stickers to adorn their drawings will make the process even more enjoyable. It's worth noting that specialists do not highly recommend coloring books with predefined boundaries and ready-made outlines, as these types of books can limit your child's imaginative world."
7c251dbc-3324-4894-adb1-12e3963965fc,744,"2 yaş dövrü, evdəki təhlükəsizlik qaydalarına yenidən baxmaq üçün əla zamandır. Bilirik ki, əvvəllər evdə bir çox tənzimləmə etmisiniz, lakin övladınızın boyu uzandıqca və o, daha macərapərəst olduqca yeni risklər yarana bilər. Onun fiziki inkişafını nəzərə alaraq, evi onun gözü ilə yenidən nəzərdən keçirin. İndi övladınızın problem həll etmə bacarığı artdığından, heç ağlınıza gəlməyən yerlərə daxil ola bilər. Çata bilməz deyib təxirə salmaq əvəzinə, kəsici-deşici alətləri əlçatmaz yerlərə qaldırın, dərman və vitaminləri isə mütləq uşaq qorumalı qablarda saxlayın.",TRUE,2026-03-21 14:02:57.96177+00,2026-03-21 14:14:22.821226+00,"The age of two is an excellent time to revisit your home safety rules. We know you've likely made many adjustments around the house before, but as your child grows taller and becomes more adventurous, new risks can emerge. Considering their physical development, re-evaluate your home through their eyes. Now that your child's problem-solving skills are increasing, they might access places you never even considered. Instead of postponing it by thinking 'they can't reach that,' move sharp objects to inaccessible places, and always store medicines and vitamins in child-proof containers."
7c4e1e7b-a0c0-4944-ab8c-78e8b2b58f41,363,"Körpən artıq bir yaşını tamamlayır. Dünyanın ən gözəl duyğusu olan analıqda artıq daha təcrübəlisən. Və indi şənlik vaxtıdır! 😊 Bir yaş ad günü şənliyi körpələrdən çox valideynlər üçündür. Ancaq körpən indi nə baş verdiyini anlamasa da, bu böyük günü gələcəkdə gözəl bir xatirə kimi xatırlayacağından şübhəmiz yoxdur. 😊 Açıq havanı hər kəs sevir. Bu səbəbdən, əgər mümkündürsə, mövsüm və hava şəraitini nəzərə alaraq ilk ad günü partisini bağçada və ya açıq havada keçirə bilərsən. Körpən üçün yeni üzlər görmək, insanların bir arada olması və bol günəş işığı olduqca əyləncəli olacaq. Əgər bu gün ad günü şənliyi keçirəcəksənsə, saatları körpənin yuxu rejiminə görə planlamağı tövsiyə edirik. Məsələn, şənliyin bitmə vaxtı körpənin yuxu saatına düşərsə, körpən həm narahat olmaz, həm də enerjisini atdığı üçün daha rahat yuxuya gedər. Parti keçirməsən belə, bu böyük günün xatirələrini daha sonra ona göstərə bilmək üçün mütləq bol-bol şəkil çəkməyi və onları yaxşı saxlamağı unutma. Yaxşı əyləncələr! 😊",TRUE,2026-02-12 05:05:28.386274+00,2026-03-21 14:14:15.585357+00,"Your baby is now completing their first year! You're already more experienced in the most beautiful feeling in the world: motherhood. And now, it's time to celebrate! 😊 A first birthday party is often more for the parents than the babies. Although your baby might not understand what's happening now, we have no doubt they'll cherish this special day as a wonderful memory in the future. 😊 Everyone loves the outdoors. So, if possible, considering the season and weather conditions, you can hold the first birthday party in a garden or an open-air space. Seeing new faces, having people together, and plenty of sunshine will be very entertaining for your baby. If you're hosting a birthday party today, we recommend planning the timing around your baby's sleep schedule. For instance, if the party ends around your baby's nap time, they won't be too overtired and will fall asleep more easily after expending their energy. Even if you don't throw a party, don't forget to take plenty of photos and keep them safe so you can show your little one the memories of this big day later. Have fun! 😊"
7d00f7d8-ae72-4092-bee7-fb933ce52595,462,"Əgər bu mərhələyə qədər hələ də menstruasiya (aybaşı) dövrün başlamayıbsa, narahat olmağın tamamilə normaldır. Lakin orqanizminin hormon balansından asılı olaraq, doğumdan sonrakı ilk 24 ay ərzində aybaşının olmaması normal qəbul edilir. Həmçinin, aybaşı başladıqdan sonra təxminən 12 ay ərzində dövrün nizamsız olması və qanamanın miqdarının dəyişməsi mümkündür. Ümumiyyətlə, əmizdirən analar əmizdirməyən qadınlara nisbətən daha gec aybaşı olurlar. Ancaq bu, tək meyar kimi düşünülməməlidir. Əmizdirmə dövründə beynin hipotalamus bölgəsindən ifraz olunan prolaktin və oksitosin hormonları yumurta hüceyrəsinin yaranmasını ləngidir. Bu aydan etibarən körpənin qida ehtiyacının yarısı bərk qidalarla ödəndiyi üçün hormonların bir qədər azalması ilə aybaşı dövrün başlaya bilər. Ancaq əmizdirmə dövrü bitdikdən sonra 3 ay ərzində hələ də aybaşı olmasan, ginekoloqunla məsləhətləşməyində fayda var.",TRUE,2026-02-12 05:05:29.027627+00,2026-03-21 14:14:17.328008+00,"If your menstruation (period) cycle still hasn't started by this stage, it is completely normal not to worry. However, depending on your body's hormone balance, it is considered normal not to have a period during the first 24 months after birth. Also, it is possible for the cycle to be irregular and the amount of bleeding to change for about 12 months after your period starts. In general, breastfeeding mothers get their periods later compared to non-breastfeeding women. However, this should not be considered the only criterion. During breastfeeding, prolactin and oxytocin hormones secreted from the brain's hypothalamus slow down the formation of the egg cell. Starting from this month, since half of your baby's food needs are met with solid foods, your menstrual cycle can begin as the hormones slightly decrease. But if you still do not have a period 3 months after the breastfeeding period ends, it is beneficial to consult your gynecologist."
7d0f3469-adf8-4ed6-8ee6-cccf8034c80f,384,"Körpənin gündəlik kalori ehtiyacının böyük hissəsini karbohidratlı qidalar təşkil edir. Bu mərhələdə isə qida dəyəri yüksək və sağlam karbohidratlara sahib olan taxılları körpənin qidalanma proqramına daxil etməyin lazımdır. Gündəlik yediyi çörəkləri ağ un əvəzinə, tam buğda, çovdar və yulaf unundan hazırlananlarla əvəz edə bilərsən. Lakin əgər menyuda plov və ya makaron kimi karbohidrat baxımından zəngin qidalar varsa, çörəyin miqdarını azaltmaq lazımdır. Hər meyvənin tərkibində fərqli vitamin və minerallar olduğu üçün, mövsümündə yetişən təbii meyvələri körpənə yedirməyə çalış. Balaca üçün hazırladığın yeməkləri vitamin itkisini minimuma endirmək üçün buxarda bişirməyə üstünlük verə bilərsən. Buxarda bişirməklə yanaşı, qaynatma və sobada bişirmə üsullarını da tətbiq etmək olar. Ancaq qızartma kimi üsullardan hələ ki, uzaq durmağında fayda var.",TRUE,2026-02-12 05:05:28.386274+00,2026-03-21 14:14:15.796139+00,"A significant portion of your baby's daily calorie needs comes from carbohydrates. At this stage, it's important to include grains rich in healthy carbohydrates and high nutritional value in your baby's diet. You can replace everyday bread made with white flour with varieties made from whole wheat, rye, and oat flour. However, if your baby's meal includes other carbohydrate-rich foods like rice pilaf or pasta, it's advisable to reduce the amount of bread. Since every fruit offers different vitamins and minerals, try to offer your baby a variety of in-season natural fruits. To minimize vitamin loss when preparing meals for your little one, prioritize steaming. While steaming is excellent, boiling and baking methods can also be used. However, it's best to avoid frying methods for now."
7dcfd4f4-9aee-4c8d-9828-a2d3f2df221d,295,"Körpənin həzm sistemi artıq xeyli inkişaf edib və ailəvi səhər yeməyi süfrəsində ona da yer ayırmamaq üçün heç bir səbəb yoxdur. Məsələn, əmizdirdikdən sonra (və ya süni qida qəbul edirsə, bir stəkan süni qida ilə birlikdə) körpənə pendir, zeytun, taxıllı çörək, hətta təbii kərə yağı da verə bilərsən. Lakin körpən hələ hər şeyi yeməyə hazır deyil. Bu səbəbdən bu dövrdə də badımcan, yumurta ağı, bal, inək və keçi südündən, eləcə də allergen olduğu bilinən meyvələrdən uzaq durmalısan. Körpənin allergiya riskini minimuma endirmək üçün genetik quruluşu dəyişdirilmiş, güclü pestisidlərə məruz qalmış, tərkibində asılılıq yaradan dadlandırıcılar və qoruyucu maddələr olan qidalardan qaçınmalısan. Çünki bu proseslərdən keçən qidalar təbiiliyini tamamilə itirir və körpənin metabolizmi üçün yad maddəyə çevrilir. Ən çox allergiya yaradan qidalar arasında işlənmiş konservlər, geni ilə oynanılmış bəzi buğda məhsulları, kimyəvi maddə tərkibli meyvələr və süd məhsulları yer alır. Buna görə də körpən üçün konservləşdirilmiş qidalardan uzaq durub, meyvə və tərəvəzlərin də təbii olanını seçərək allergiya riskini azaltmağın çox vacibdir.",TRUE,2026-02-12 05:05:27.719329+00,2026-03-21 14:14:13.674322+00,"Your baby's digestive system is now quite developed, so there's no reason not to include them at the family breakfast table. For example, after breastfeeding (or alongside a cup of formula if they're formula-fed), you can offer your baby cheese, olives, whole-grain bread, and even natural butter. However, your baby isn't ready to eat everything yet. Therefore, you should still avoid eggplant, egg whites, honey, cow's and goat's milk, and known allergenic fruits during this period. To minimize your baby's allergy risk, steer clear of foods that are genetically modified, exposed to strong pesticides, or contain addictive sweeteners and preservatives. Foods that undergo these processes completely lose their natural properties and become foreign substances to your baby's metabolism. Among the most common allergy-causing foods are processed canned goods, some genetically modified wheat products, chemically treated fruits, and dairy products. Therefore, it's crucial to avoid canned foods for your baby and choose natural fruits and vegetables to significantly reduce allergy risks."
7e1b66ed-5e66-4aa1-b4a6-f41e10ded050,760,"Artıq 25 aylıq olan körpəniz bu dövrdə xəyal gücünə əsaslanan oyunları daha çox sevəcək. Onun tez-tez oyuncaqları ilə danışdığını, onları yedizdirməyə, yatırtmağa çalışdığını, hətta onlara acıqlandığını görə bilərsiniz. Bilməlisiniz ki, bu, tamamilə təbii bir haldır. Oyuncaqları ilə canlı imiş kimi ünsiyyət qurması sizi narahat etməsin. Bu dövrdə övladınızla evcik-evcik, həkim-həkim və ya mağaza-mağaza kimi real həyata əsaslanan oyunlar oynaya bilərsiniz. Oyun zamanı xoşunuza gəlməyən bir hərəkət etdikdə ona səhv edirsən demək əvəzinə, doğrusunu göstərin. Çünki bu növ oyunlar körpənizin əqli inkişafına birbaşa töhfə verir və şəxsiyyətinin formalaşmasında mühüm rol oynayır.",TRUE,2026-03-21 14:02:58.245593+00,2026-03-21 14:14:22.758355+00,"Now that your little one is 25 months old, they will start to love imaginative play even more. You might often see them talking to their toys, trying to feed them, put them to sleep, or even getting upset with them. It's important to know that this is a completely natural stage. Don't be concerned if they interact with their toys as if they were alive. At this age, you can play real-life-based games with your child, such as 'playing house,' 'playing doctor,' or 'playing shop.' If they do something you don't like during play, instead of just telling them they're wrong, show them the correct way. These types of games directly contribute to your child's cognitive development and play a significant role in shaping their personality."
7e49be16-0698-4a6e-9dce-ad753c99571b,538,"Körpəniz üçün tərəvəz və meyvələrin əhəmiyyəti şübhəsizdir. Lakin bəzi qidaların körpənizin həzm sistemini çətinləşdirə biləcəyini və ciddi qaz problemlərinə yol aça biləcəyini unutmamalısınız. Xüsusilə bəzi tərəvəzlər yüksək miqdarda lif ehtiva edir və karbohidrat dəyərləri daha çoxdur. Bu vəziyyət artıq qaz yaranmasına səbəb ola bilər. Həzm sistemi hələ tam formalaşmamış körpəniz üçün bu qaz yaranması qarın şişkinliyi və ağrılara gətirib çıxara bilər. Məsələn, brokoli faydalı liflərlə zəngin olsa da, körpənizin həzm sistemində ishala və qaza səbəb ola bilər. Digər bir nümunə isə kalorisi ən yüksək meyvələrdən biri olan qarğıdalıdır; tərkibindəki yoğun nişasta səbəbindən körpənizin bağırsaqlarına mənfi təsir göstərə bilər. Unutmayın ki, hər körpənin özünəməxsus inkişaf xüsusiyyətləri var. Ümumi olaraq allergik və ya həzmi çətin hesab edilən qidalar sizin körpənizdə heç bir problem yaratmaya bilər. Eyni zamanda, bir çox körpənin rahatlıqla yediyi qida sizin körpəniz üçün uyğun olmaya bilər. Bu səbəblə, ilk dəfə verəcəyiniz qidalara az miqdarda başlayıb, reaksiya vermədiyindən əmin olduqdan sonra miqdarı artırmalısınız.",TRUE,2026-03-21 14:02:56.937215+00,2026-03-21 14:14:18.68384+00,"The importance of fruits and vegetables for your baby is undeniable. However, you should not forget that some foods can be challenging for your baby's digestive system and might lead to significant gas issues. Certain vegetables, in particular, contain high amounts of fiber and have higher carbohydrate values. This situation can cause excess gas. For your baby, whose digestive system is still developing, this gas buildup can lead to abdominal bloating and pain. For example, while broccoli is rich in beneficial fiber, it can cause diarrhea and gas in your baby's digestive system. Another example is corn, one of the highest-calorie fruits; due to its dense starch content, it can negatively affect your baby's intestines. Remember that every baby has unique developmental characteristics. Foods generally considered allergenic or difficult to digest might not cause any problems for your baby. At the same time, a food many babies eat comfortably might not be suitable for yours. For this reason, you should start with small amounts when introducing new foods and gradually increase the quantity once you're sure there's no adverse reaction."
7e8892e7-dddb-4acc-8056-5a75077c9cb9,786,"Övladınızın tualet vərdişinə hazır olduğunu anlamağın bir çox müxtəlif yolu və üsulu var. Bunlar arasında ən vacibi, körpənizin sizin dilinizdən çıxan sadə tapşırıqları anlaması və onları yerinə yetirə bilməsidir. Tualet təlimində ünsiyyət olduqca mühüm yer tutur. Bu səbəbdən dediyiniz sözləri övladınızın tam qavraya bilməsi əhəmiyyətlidir. Bununla yanaşı, körpəniz bezinin çirkli olmasından narahatlıq duyursa və bunu dərhal işarə edərək və ya deyərək sizə xəbər verirsə, bu da onun tualet təliminə hazır olduğunu göstərir. 2 yaş civarında uşaqlar, ümumiyyətlə böyüklərin tualetdə nə etdiyinə maraq göstərməyə başlayırlar. Bu, körpəniz üçün maraqlı bir mövzudur və buna görə onu qınamalı və ya danlamalı deyilsiniz. Çünki bu maraq, övladınızın tualet təliminə hazır olduğunu göstərən digər bir əlamətdir.",TRUE,2026-03-21 14:02:58.245593+00,2026-03-21 14:14:23.567815+00,"There are many ways and methods to understand when your child is ready for potty training. The most important among these is your toddler's ability to understand simple instructions from you and carry them out. Communication plays a crucial role in potty training. Therefore, it's essential for your child to fully grasp the words you say. Additionally, if your little one expresses discomfort about a dirty diaper and immediately signals or tells you about it, this also indicates readiness for potty training. Around 2 years of age, children generally start showing interest in what adults do in the bathroom. This is an intriguing topic for your child, and you shouldn't scold or criticize them for it. This curiosity is another sign that your child is ready for potty training."
7e899c41-bf02-4b4f-af49-2790f64d5c5f,434,"Bu mərhələdə körpənin yuxu rejimi gün ərzindəki fiziki aktivliyə və qidalanma nizamına görə dəyişə bilər. Orta hesabla, körpən hələ də 13-14 saat yatmalıdır. Bu müddət gecələri 11-12 saat, gündüzləri isə 1-2 saat şəklində bölünə bilər. Bu dövrdə körpən iki gündüz yuxusundan tək yuxuya keçid edə bilər. Bunun üçün onu müşahidə etməli və hazır olduqda ona kömək etməlisən. Gündüz yuxusu, günün qalan hissəsi üçün enerji toplamağa kömək edir. Bu inkişafı dəstəkləmək üçün gündüz yuxusunu səhər oyanandan təxminən 6-7 saat sonraya sala bilərsən. Beləliklə, körpən həm yorğunluğunu atacaq, həm də gecə yuxusunun keyfiyyətini qoruyacaq.",TRUE,2026-02-12 05:05:28.706537+00,2026-03-21 14:14:16.75642+00,"At this stage, your baby's sleep routine can vary depending on their physical activity and feeding schedule throughout the day. On average, your baby should still be sleeping 13-14 hours. This period can be divided into 11-12 hours at night and 1-2 hours during the day. During this time, your baby might transition from two daytime naps to a single nap. To support this, you should observe them and help when they are ready. Daytime sleep helps them gather energy for the rest of the day. To encourage this development, you can schedule their daytime nap approximately 6-7 hours after they wake up in the morning. This way, your baby will both rest and maintain the quality of their nighttime sleep."
7f4447c8-54a4-4590-9ce6-4ab697ab8292,557,"Körpənizdə bəzi yeməklərə qarşı yemək seçmə halı ilə qarşılaşa bilərsiniz. Bu məqamda ağlınıza gələn əsas sual, yəqin ki, onun yeməsi üçün nə etməli olduğunuzdur. Yemək seçən körpənizə qarşı, ilk növbədə, yanaşmanız səbirli olmalıdır. Onu məcbur etməniz vəziyyəti daha da mürəkkəbləşdirə bilər. Araşdırmalara görə, bir körpənin yeni tanış olduğu bir qidanı sevib-sevmədiyini anlamaq üçün ən az 7, ən çox 15 dəfə yoxlamaq lazımdır. Lakin bu saylar ardıcıl günlər kimi başa düşülməməlidir. 7 gün ard-arda eyni yeməyi təqdim etməniz körpənizin daha sərt reaksiya verməsinə səbəb ola bilər. Burada məqsəd körpənizin yemədiyi qidanı fərqli üsullarla müəyyən fasilələrlə yenidən təqdim etməkdir. Məsələn, körpəniz kələm və ya ənginar yeməyini yeməyə bilər. Bəs bu, onun kələm və ya ənginar şorbasını da sevməyəcəyi mənasına gəlirmi? Əlbəttə xeyr. Odur ki, körpənizin imtina etdiyi qidanı fərqli formalarda necə təqdim edə biləcəyinizi və ya necə maraqlı bir təqdimat hazırlaya biləcəyinizi düşünə bilərsiniz.",TRUE,2026-03-21 14:02:57.169489+00,2026-03-21 14:14:18.966138+00,"You might encounter picky eating with your baby regarding certain foods. At this point, the main question on your mind is probably what to do to get them to eat. When dealing with a picky eater, your approach should first and foremost be patient. Forcing them can complicate the situation even further. Research suggests that for a baby to decide if they like a new food, it needs to be offered at least 7, and up to 15 times. However, these numbers should not be misunderstood as consecutive days. Offering the same food for 7 days in a row might cause your baby to react more strongly. The goal here is to reintroduce foods your baby didn't eat, in different ways and with certain intervals. For example, your baby might not eat cabbage or artichoke as a dish. Does that mean they won't like cabbage or artichoke soup? Of course not. So, you can think about how to present a rejected food in different forms or how to prepare an interesting presentation."
